	Syncephalastrum_racemosum_CBS_440.59_Plus.aa	Syncephalastrum_racemosum_CBS_441.59-.aa
OG0014353		GBNXB_010969-T1
OG0014354		GBNXB_010971-T1
OG0014355		GBNXB_010983-T1
OG0014356		GBNXB_010984-T1
OG0014357		GBNXB_010989-T1
OG0014358		GBNXB_010990-T1
OG0014359		GBNXB_010991-T1
OG0014360		GBNXB_010996-T1
OG0014361		GBNXB_010997-T1
OG0014362		GBNXB_011000-T1
OG0014363		GBNXB_011001-T1
OG0014364		GBNXB_011003-T1
OG0014365		GBNXB_011008-T1
OG0014366		GBNXB_011010-T1
OG0014367		GBNXB_011011-T1
OG0014368		GBNXB_011013-T1
OG0014369		GBNXB_011014-T1
OG0014370		GBNXB_011015-T1
OG0014371		GBNXB_011016-T1
OG0014372		GBNXB_011018-T1
OG0014373		GBNXB_011019-T1
OG0014374		GBNXB_011020-T1
OG0014375		GBNXB_011021-T1
OG0014376		GBNXB_011022-T1
OG0014377		GBNXB_011024-T1
OG0014378		GBNXB_011025-T1
OG0014379		GBNXB_011026-T1
OG0014380		GBNXB_011027-T1
OG0014381		GBNXB_011030-T1
OG0014382		GBNXB_011031-T1
OG0014383		GBNXB_011034-T1
OG0014384		GBNXB_011038-T1
OG0014385		GBNXB_011045-T1
OG0014386		GBNXB_011047-T1
OG0014387		GBNXB_011051-T1
OG0014388		GBNXB_011053-T1
OG0014389		GBNXB_011054-T1
OG0014390		GBNXB_011055-T1
OG0014391		GBNXB_011056-T1
OG0014392		GBNXB_011060-T1
OG0014393		GBNXB_011062-T1
OG0014394		GBNXB_011063-T1
OG0014395		GBNXB_011067-T1
OG0014396		GBNXB_011068-T1
OG0014397		GBNXB_011069-T1
OG0014398		GBNXB_011070-T1
OG0014399		GBNXB_011072-T1
OG0014400		GBNXB_011073-T1
OG0014401		GBNXB_011079-T1
OG0014402		GBNXB_011080-T1
OG0014403		GBNXB_011081-T1
OG0014404		GBNXB_011082-T1
OG0014405		GBNXB_011083-T1
OG0014406		GBNXB_011084-T1
OG0014407		GBNXB_011085-T1
OG0014408		GBNXB_011086-T1
OG0014409		GBNXB_011087-T1
OG0014410		GBNXB_011088-T1
OG0014411		GBNXB_011089-T1
OG0014412		GBNXB_011090-T1
OG0014413		GBNXB_011091-T1
OG0014414		GBNXB_011092-T1
OG0014415		GBNXB_011093-T1
OG0014416		GBNXB_011095-T1
OG0014417		GBNXB_011096-T1
OG0014418		GBNXB_011097-T1
OG0014419		GBNXB_011098-T1
OG0014420		GBNXB_011099-T1
OG0014421		GBNXB_011100-T1
OG0014422		GBNXB_011101-T1
OG0014423		GBNXB_011102-T1
OG0014424		GBNXB_011103-T1
OG0014425		GBNXB_011105-T1
OG0014426		GBNXB_011106-T1
OG0014427		GBNXB_011107-T1
OG0014428		GBNXB_011108-T1
OG0014429		GBNXB_011109-T1
OG0014430		GBNXB_011110-T1
OG0014431		GBNXB_011111-T1
OG0014432		GBNXB_011112-T1
OG0014433		GBNXB_011113-T1
OG0014434		GBNXB_011114-T1
OG0014435		GBNXB_011115-T1
OG0014436		GBNXB_011118-T1
OG0014437		GBNXB_011119-T1
OG0014438		GBNXB_011120-T1
OG0014439		GBNXB_011121-T1
OG0014440		GBNXB_011123-T1
OG0014441		GBNXB_011124-T1
OG0014442		GBNXB_011125-T1
OG0014443		GBNXB_011130-T1
OG0014444		GBNXB_011131-T1
OG0014445		GBNXB_011132-T1
OG0014446		GBNXB_011142-T1
OG0014447		GBNXB_011145-T1
OG0014448		GBNXB_011148-T1
OG0014449		GBNXB_011156-T1
OG0014450		GBNXB_011165-T1
OG0014451		GBNXB_011168-T1
OG0014452		GBNXB_011169-T1
OG0014453		GBNXB_011170-T1
OG0014454		GBNXB_011171-T1
OG0014455		GBNXB_011174-T1
OG0014456		GBNXB_011175-T1
OG0014457		GBNXB_011176-T1
OG0014458		GBNXB_011177-T1
OG0014459		GBNXB_011179-T1
OG0014460		GBNXB_011181-T1
OG0014461		GBNXB_011183-T1
OG0014462		GBNXB_011185-T1
OG0014463		GBNXB_011187-T1
OG0014464		GBNXB_011188-T1
OG0014465		GBNXB_011189-T1
OG0014466		GBNXB_011190-T1
OG0014467		GBNXB_011191-T1
OG0014468		GBNXB_011192-T1
OG0014469		GBNXB_011193-T1
OG0014470		GBNXB_011194-T1
OG0014471		GBNXB_011195-T1
OG0014472		GBNXB_011196-T1
OG0014473		GBNXB_011197-T1
OG0014474		GBNXB_011198-T1
OG0014475		GBNXB_011199-T1
OG0014476		GBNXB_011200-T1
OG0014477		GBNXB_011201-T1
OG0014478		GBNXB_011202-T1
OG0014479		GBNXB_011203-T1
OG0014480		GBNXB_011204-T1
OG0014481		GBNXB_011205-T1
OG0014482		GBNXB_011206-T1
OG0014483		GBNXB_011207-T1
OG0014484		GBNXB_011210-T1
OG0014485		GBNXB_011211-T1
OG0014486		GBNXB_011215-T1
OG0014487		GBNXB_011218-T1
OG0014488		GBNXB_011219-T1
OG0014489		GBNXB_011221-T1
OG0014490		GBNXB_011222-T1
OG0014491		GBNXB_011227-T1
OG0014492		GBNXB_011228-T1
OG0014493		GBNXB_011229-T1
OG0014494		GBNXB_011230-T1
OG0014495		GBNXB_011231-T1
OG0014496		GBNXB_011235-T1
OG0014497		GBNXB_011241-T1
OG0014498		GBNXB_011243-T1
OG0014499		GBNXB_011247-T1
OG0014500		GBNXB_011248-T1
OG0014501		GBNXB_011250-T1
OG0014502		GBNXB_011255-T1
OG0014503		GBNXB_011256-T1
OG0014504		GBNXB_011259-T1
OG0014505		GBNXB_011262-T1
OG0014506		GBNXB_011263-T1
OG0014507		GBNXB_011264-T1
OG0014508		GBNXB_011266-T1
OG0014509		GBNXB_011267-T1
OG0014510		GBNXB_011269-T1
OG0014511		GBNXB_011270-T1
OG0014512		GBNXB_011271-T1
OG0014513		GBNXB_011272-T1
OG0014514		GBNXB_011274-T1
OG0014515		GBNXB_011275-T1
OG0014516		GBNXB_011277-T1
OG0014517		GBNXB_011279-T1
OG0014518		GBNXB_011280-T1
OG0014519		GBNXB_011281-T1
OG0014520		GBNXB_011282-T1
OG0014521		GBNXB_011283-T1
OG0014522		GBNXB_011284-T1
OG0014523		GBNXB_011288-T1
OG0014524		GBNXB_011289-T1
OG0014525		GBNXB_011290-T1
OG0014526		GBNXB_011291-T1
OG0014527		GBNXB_011293-T1
OG0014528		GBNXB_011294-T1
OG0014529		GBNXB_011295-T1
OG0014530		GBNXB_011296-T1
OG0014531		GBNXB_011301-T1
OG0014532		GBNXB_011302-T1
OG0014533		GBNXB_011305-T1
OG0014534		GBNXB_011312-T1
OG0014535		GBNXB_011317-T1
OG0014536		GBNXB_011318-T1
OG0014537		GBNXB_011322-T1
OG0014538		GBNXB_011325-T1
OG0014539		GBNXB_011326-T1
OG0014540		GBNXB_011327-T1
OG0014541		GBNXB_011328-T1
OG0014542		GBNXB_011334-T1
OG0014543		GBNXB_011340-T1
OG0014544		GBNXB_011341-T1
OG0014545		GBNXB_011342-T1
OG0014546		GBNXB_011349-T1
OG0014547		GBNXB_011355-T1
OG0014548		GBNXB_011357-T1
OG0014549		GBNXB_011366-T1
OG0014550		GBNXB_011367-T1
OG0014551		GBNXB_011374-T1
OG0014552		GBNXB_011375-T1
OG0014553		GBNXB_011384-T1
OG0014554		GBNXB_011395-T1
OG0014555		GBNXB_011396-T1
OG0014556		GBNXB_011397-T1
OG0014557		GBNXB_011399-T1
OG0014558		GBNXB_011403-T1
OG0014559		GBNXB_011404-T1
OG0014560		GBNXB_011408-T1
OG0014561		GBNXB_011413-T1
OG0014562		GBNXB_011416-T1
OG0014563		GBNXB_011418-T1
OG0014564		GBNXB_011423-T1
OG0014565		GBNXB_011424-T1
OG0014566		GBNXB_011428-T1
OG0014567		GBNXB_011429-T1
OG0014568		GBNXB_011430-T1
OG0014569		GBNXB_011432-T1
OG0014570		GBNXB_011438-T1
OG0014571		GBNXB_011443-T1
OG0014572		GBNXB_011446-T1
OG0014573		GBNXB_011447-T1
OG0014574		GBNXB_011457-T1
OG0014575		GBNXB_011459-T1
OG0014576		GBNXB_011460-T1
OG0014577		GBNXB_011462-T1
OG0014578		GBNXB_011463-T1
OG0014579		GBNXB_011465-T1
OG0014580		GBNXB_011467-T1
OG0014581		GBNXB_011468-T1
OG0014582		GBNXB_011469-T1
OG0014583		GBNXB_011470-T1
OG0014584		GBNXB_011471-T1
OG0014585		GBNXB_011473-T1
OG0014586		GBNXB_011474-T1
OG0014587		GBNXB_011475-T1
OG0014588		GBNXB_011476-T1
OG0014589		GBNXB_011483-T1
OG0014590		GBNXB_011484-T1
OG0014591		GBNXB_011485-T1
OG0014592		GBNXB_011486-T1
OG0014593		GBNXB_011490-T1
OG0014594		GBNXB_011499-T1
OG0014595		GBNXB_011500-T1
OG0014596		GBNXB_011501-T1
OG0014597		GBNXB_011502-T1
OG0014598		GBNXB_011503-T1
OG0014599		GBNXB_011504-T1
OG0014600		GBNXB_011506-T1
OG0014601		GBNXB_011507-T1
OG0014602		GBNXB_011508-T1
OG0014603		GBNXB_011509-T1
OG0014604		GBNXB_011510-T1
OG0014605		GBNXB_011511-T1
OG0014606		GBNXB_011512-T1
OG0014607		GBNXB_011514-T1
OG0014608		GBNXB_011517-T1
OG0014609		GBNXB_011518-T1
OG0014610		GBNXB_011520-T1
OG0014611		GBNXB_011521-T1
OG0014612		GBNXB_011522-T1
OG0014613		GBNXB_011523-T1
OG0014614		GBNXB_011527-T1
OG0014615		GBNXB_011530-T1
OG0014616		GBNXB_011532-T1
OG0014617		GBNXB_011537-T1
OG0014618		GBNXB_011538-T1
OG0014619		GBNXB_011540-T1
OG0014620		GBNXB_011550-T1
OG0014621		GBNXB_011551-T1
OG0014622		GBNXB_011552-T1
OG0014623		GBNXB_011557-T1
OG0014624		GBNXB_011559-T1
OG0014625		GBNXB_011560-T1
OG0014626		GBNXB_011566-T1
OG0014627		GBNXB_011567-T1
OG0014628		GBNXB_011568-T1
OG0014629		GBNXB_011575-T1
OG0014630		GBNXB_011578-T1
OG0014631		GBNXB_011584-T1
OG0014632		GBNXB_011585-T1
OG0014633		GBNXB_011587-T1
OG0014634		GBNXB_011588-T1
OG0014635		GBNXB_011589-T1
OG0014636		GBNXB_011590-T1
OG0014637		GBNXB_011592-T1
OG0014638		GBNXB_011593-T1
OG0014639		GBNXB_011596-T1
OG0014640		GBNXB_011597-T1
OG0014641		GBNXB_011598-T1
OG0014642		GBNXB_011599-T1
OG0014643		GBNXB_011604-T1
OG0014644		GBNXB_011606-T1
OG0014645		GBNXB_011610-T1
OG0014646		GBNXB_011613-T1
OG0014647		GBNXB_011614-T1
OG0014648		GBNXB_011615-T1
OG0014649		GBNXB_011616-T1
OG0014650		GBNXB_011617-T1
OG0014651		GBNXB_011618-T1
OG0014652		GBNXB_011619-T1
OG0014653		GBNXB_011620-T1
OG0014654		GBNXB_011621-T1
OG0014655		GBNXB_011622-T1
OG0014656		GBNXB_011623-T1
OG0014657		GBNXB_011624-T1
OG0014658		GBNXB_011625-T1
OG0014659		GBNXB_011627-T1
OG0014660		GBNXB_011628-T1
OG0014661		GBNXB_011629-T1
OG0014662		GBNXB_011630-T1
OG0014663		GBNXB_011632-T1
OG0014664		GBNXB_011633-T1
OG0014665		GBNXB_011635-T1
OG0014666		GBNXB_011636-T1
OG0014667		GBNXB_011637-T1
OG0014668		GBNXB_011638-T1
OG0014669		GBNXB_011641-T1
OG0014670		GBNXB_011643-T1
OG0014671		GBNXB_011644-T1
OG0014672		GBNXB_011645-T1
OG0014673		GBNXB_011647-T1
OG0014674		GBNXB_011648-T1
OG0014675		GBNXB_011649-T1
OG0014676		GBNXB_011650-T1
OG0014677		GBNXB_011652-T1
OG0014678		GBNXB_011653-T1
OG0014679		GBNXB_011654-T1
OG0014680		GBNXB_011655-T1
OG0014681		GBNXB_011656-T1
OG0014682		GBNXB_011657-T1
OG0014683		GBNXB_011658-T1
OG0014684		GBNXB_011659-T1
OG0014685		GBNXB_011663-T1
OG0014686		GBNXB_011664-T1
OG0014687		GBNXB_011665-T1
OG0014688		GBNXB_011666-T1
OG0014689		GBNXB_011667-T1
OG0014690		GBNXB_011668-T1
OG0014691		GBNXB_011669-T1
OG0014692		GBNXB_011670-T1
OG0014693		GBNXB_011671-T1
OG0014694		GBNXB_011673-T1
OG0014695		GBNXB_011675-T1
OG0014696		GBNXB_011676-T1
OG0014697		GBNXB_011678-T1
OG0014698		GBNXB_011679-T1
OG0014699		GBNXB_011680-T1
OG0014700		GBNXB_011681-T1
OG0014701		GBNXB_011682-T1
OG0014702		GBNXB_011684-T1
OG0014703		GBNXB_011685-T1
OG0014704		GBNXB_011687-T1
OG0014705		GBNXB_011688-T1
OG0014706		GBNXB_011690-T1
OG0014707		GBNXB_011691-T1
OG0014708		GBNXB_011692-T1
OG0014709		GBNXB_011693-T1
OG0014710		GBNXB_011694-T1
OG0014711		GBNXB_011697-T1
OG0014712		GBNXB_011698-T1
OG0014713		GBNXB_011699-T1
OG0014714		GBNXB_011700-T1
OG0014715		GBNXB_011701-T1
OG0014716		GBNXB_011702-T1
OG0014717		GBNXB_011703-T1
OG0014718		GBNXB_011704-T1
OG0014719		GBNXB_011705-T1
OG0014720		GBNXB_011706-T1
OG0014721		GBNXB_011707-T1
OG0014722		GBNXB_011708-T1
OG0014723		GBNXB_011709-T1
OG0014724		GBNXB_011710-T1
OG0014725		GBNXB_011711-T1
OG0014726		GBNXB_011712-T1
OG0014727		GBNXB_011713-T1
OG0014728		GBNXB_011715-T1
OG0014729		GBNXB_011720-T1
OG0014730		GBNXB_011722-T1
OG0014731		GBNXB_011723-T1
OG0014732		GBNXB_011725-T1
OG0014733		GBNXB_011726-T1
OG0014734		GBNXB_011727-T1
OG0014735		GBNXB_011728-T1
OG0014736		GBNXB_011729-T1
OG0014737		GBNXB_011730-T1
OG0014738		GBNXB_011734-T1
OG0014739		GBNXB_011735-T1
OG0014740		GBNXB_011736-T1
OG0014741		GBNXB_011737-T1
OG0014742		GBNXB_011738-T1
OG0014743		GBNXB_011739-T1
OG0014744		GBNXB_011740-T1
OG0014745		GBNXB_011742-T1
OG0014746		GBNXB_011744-T1
OG0014747		GBNXB_011746-T1
OG0014748		GBNXB_011747-T1
OG0014749		GBNXB_011749-T1
OG0014750		GBNXB_011751-T1
OG0014751		GBNXB_011752-T1
OG0014752		GBNXB_011753-T1
OG0014753		GBNXB_011754-T1
OG0014754		GBNXB_011756-T1
OG0014755		GBNXB_011759-T1
OG0014756		GBNXB_011761-T1
OG0014757		GBNXB_011762-T1
OG0014758		GBNXB_011763-T1
OG0014759		GBNXB_011764-T1
OG0014760		GBNXB_011767-T1
OG0014761		GBNXB_011770-T1
OG0014762		GBNXB_011771-T1
OG0014763		GBNXB_011773-T1
OG0014764		GBNXB_011777-T1
OG0014765		GBNXB_011781-T1
OG0014766		GBNXB_011784-T1
OG0014767		GBNXB_011789-T1
OG0014768		GBNXB_011791-T1
OG0014769		GBNXB_011793-T1
OG0014770		GBNXB_011795-T1
OG0014771		GBNXB_011796-T1
OG0014772		GBNXB_011797-T1
OG0014773		GBNXB_011798-T1
OG0014774		GBNXB_011799-T1
OG0014775		GBNXB_011800-T1
OG0014776		GBNXB_011801-T1
OG0014777		GBNXB_011802-T1
OG0014778		GBNXB_011803-T1
OG0014779		GBNXB_011804-T1
OG0014780		GBNXB_011805-T1
OG0014781		GBNXB_011806-T1
OG0014782		GBNXB_011807-T1
OG0014783		GBNXB_011808-T1
OG0014784		GBNXB_011809-T1
OG0014785		GBNXB_011810-T1
OG0014786		GBNXB_011811-T1
OG0014787		GBNXB_011812-T1
OG0014788		GBNXB_011813-T1
OG0014789		GBNXB_011814-T1
OG0014790		GBNXB_011815-T1
OG0014791		GBNXB_011816-T1
OG0014792		GBNXB_011817-T1
OG0014793		GBNXB_011818-T1
OG0014794		GBNXB_011819-T1
OG0014795		GBNXB_011820-T1
OG0014796		GBNXB_011821-T1
OG0014797		GBNXB_011823-T1
OG0014798		GBNXB_011824-T1
OG0014799		GBNXB_011826-T1
OG0014800		GBNXB_011827-T1
OG0014801		GBNXB_011836-T1
OG0014802		GBNXB_011837-T1
OG0014803		GBNXB_011838-T1
OG0014804		GBNXB_011840-T1
OG0014805		GBNXB_011843-T1
OG0014806		GBNXB_011844-T1
OG0014807		GBNXB_011847-T1
OG0014808		GBNXB_011852-T1
OG0014809		GBNXB_011855-T1
OG0014810		GBNXB_011861-T1
OG0014811		GBNXB_011862-T1
OG0014812		GBNXB_011863-T1
OG0014813		GBNXB_011864-T1
OG0014814		GBNXB_011865-T1
OG0014815		GBNXB_011867-T1
OG0014816		GBNXB_011868-T1
OG0014817		GBNXB_011869-T1
OG0014818		GBNXB_011872-T1
OG0014819		GBNXB_011879-T1
OG0014820		GBNXB_011880-T1
OG0014821		GBNXB_011881-T1
OG0014822		GBNXB_011893-T1
OG0014823		GBNXB_011894-T1
OG0014824		GBNXB_011895-T1
OG0014825		GBNXB_011900-T1
OG0014826		GBNXB_011902-T1
OG0014827		GBNXB_011903-T1
OG0014828		GBNXB_011908-T1
OG0014829		GBNXB_011909-T1
OG0014830		GBNXB_011910-T1
OG0014831		GBNXB_011911-T1
OG0014832		GBNXB_011912-T1
OG0014833		GBNXB_011914-T1
OG0014834		GBNXB_011915-T1
OG0014835		GBNXB_011921-T1
OG0014836		GBNXB_011925-T1
OG0014837		GBNXB_011930-T1
OG0014838		GBNXB_011935-T1
OG0014839		GBNXB_011937-T1
OG0014840		GBNXB_011939-T1
OG0014841		GBNXB_011942-T1
OG0014842		GBNXB_011944-T1
OG0014843		GBNXB_011946-T1
OG0014844		GBNXB_011951-T1
OG0014845		GBNXB_011955-T1
OG0014846		GBNXB_011956-T1
OG0014847		GBNXB_011958-T1
OG0014848		GBNXB_011959-T1
OG0014849		GBNXB_011960-T1
OG0014850		GBNXB_011967-T1
OG0014851		GBNXB_011975-T1
OG0014852		GBNXB_011982-T1
OG0014853		GBNXB_011986-T1
OG0014854		GBNXB_011987-T1
OG0014855		GBNXB_011991-T1
OG0014856		GBNXB_011993-T1
OG0014857		GBNXB_011998-T1
OG0014858		GBNXB_012000-T1
OG0014859		GBNXB_012001-T1
OG0014860		GBNXB_012017-T1
OG0014861		GBNXB_012025-T1
OG0014862		GBNXB_012034-T1
OG0014863		GBNXB_012037-T1
OG0014864		GBNXB_012040-T1
OG0014865		GBNXB_012045-T1
OG0014866		GBNXB_012047-T1
OG0014867		GBNXB_012049-T1
OG0014868		GBNXB_012050-T1
OG0014869		GBNXB_012051-T1
OG0014870		GBNXB_012053-T1
OG0014871		GBNXB_012055-T1
OG0014872		GBNXB_012059-T1
OG0014873		GBNXB_012060-T1
OG0014874		GBNXB_012061-T1
OG0014875		GBNXB_012062-T1
OG0014876		GBNXB_012065-T1
OG0014877		GBNXB_012066-T1
OG0014878		GBNXB_012069-T1
OG0014879		GBNXB_012070-T1
OG0014880		GBNXB_012071-T1
OG0014881		GBNXB_012072-T1
OG0014882		GBNXB_012074-T1
OG0014883		GBNXB_012075-T1
OG0014884		GBNXB_012076-T1
OG0014885		GBNXB_012079-T1
OG0014886		GBNXB_012081-T1
OG0014887		GBNXB_012082-T1
OG0014888		GBNXB_012084-T1
OG0014889		GBNXB_012085-T1
OG0014890		GBNXB_012086-T1
OG0014891		GBNXB_012087-T1
OG0014892		GBNXB_012088-T1
OG0014893		GBNXB_012090-T1
OG0014894		GBNXB_012092-T1
OG0014895		GBNXB_012093-T1
OG0014896		GBNXB_012094-T1
OG0014897		GBNXB_012095-T1
OG0014898		GBNXB_012096-T1
OG0014899		GBNXB_012098-T1
OG0014900		GBNXB_012101-T1
OG0014901		GBNXB_012103-T1
OG0014902		GBNXB_012110-T1
OG0014903		GBNXB_012111-T1
OG0014904		GBNXB_012113-T1
OG0014905		GBNXB_012114-T1
OG0014906		GBNXB_012115-T1
OG0014907		GBNXB_012118-T1
OG0014908		GBNXB_012120-T1
OG0014909		GBNXB_012121-T1
OG0014910		GBNXB_012127-T1
OG0014911		GBNXB_012128-T1
OG0014912		GBNXB_012129-T1
OG0014913		GBNXB_012132-T1
OG0014914		GBNXB_012140-T1
OG0014915		GBNXB_012141-T1
OG0014916		GBNXB_012145-T1
OG0014917		GBNXB_012153-T1
OG0014918		GBNXB_012160-T1
OG0014919		GBNXB_012162-T1
OG0014920		GBNXB_012165-T1
OG0014921		GBNXB_012166-T1
OG0014922		GBNXB_012167-T1
OG0014923		GBNXB_012172-T1
OG0014924		GBNXB_012175-T1
OG0014925		GBNXB_012177-T1
OG0014926		GBNXB_012178-T1
OG0014927		GBNXB_012180-T1
OG0014928		GBNXB_012183-T1
OG0014929		GBNXB_012186-T1
OG0014930		GBNXB_012188-T1
OG0014931		GBNXB_012189-T1
OG0014932		GBNXB_012196-T1
OG0014933		GBNXB_012203-T1
OG0014934		GBNXB_012205-T1
OG0014935		GBNXB_012209-T1
OG0014936		GBNXB_012210-T1
OG0014937		GBNXB_012211-T1
OG0014938		GBNXB_012214-T1
OG0014939		GBNXB_012217-T1
OG0014940		GBNXB_012222-T1
OG0014941		GBNXB_012224-T1
OG0014942		GBNXB_012225-T1
OG0014943		GBNXB_012226-T1
OG0014944		GBNXB_012227-T1
OG0014945		GBNXB_012228-T1
OG0014946		GBNXB_012235-T1
OG0014947		GBNXB_012236-T1
OG0014948		GBNXB_012248-T1
OG0014949		GBNXB_012249-T1
OG0014950		GBNXB_012251-T1
OG0014951		GBNXB_012253-T1
OG0014952		GBNXB_012255-T1
OG0014953		GBNXB_012256-T1
OG0014954		GBNXB_012257-T1
OG0014955		GBNXB_012258-T1
OG0014956		GBNXB_012270-T1
OG0014957		GBNXB_012271-T1
OG0014958		GBNXB_012272-T1
OG0014959		GBNXB_012276-T1
OG0014960		GBNXB_012277-T1
OG0014961		GBNXB_012278-T1
OG0014962		GBNXB_012279-T1
OG0014963		GBNXB_012281-T1
OG0014964		GBNXB_012282-T1
OG0014965		GBNXB_012283-T1
OG0014966		GBNXB_012286-T1
OG0014967		GBNXB_012287-T1
OG0014968		GBNXB_012288-T1
OG0014969		GBNXB_012289-T1
OG0014970		GBNXB_012293-T1
OG0014971		GBNXB_012294-T1
OG0014972		GBNXB_012295-T1
OG0014973		GBNXB_012297-T1
OG0014974		GBNXB_012299-T1
OG0014975		GBNXB_012303-T1
OG0014976		GBNXB_012306-T1
OG0014977		GBNXB_012307-T1
OG0014978		GBNXB_012315-T1
OG0014979		GBNXB_012316-T1
OG0014980		GBNXB_012317-T1
OG0014981		GBNXB_012318-T1
OG0014982		GBNXB_012319-T1
OG0014983		GBNXB_012320-T1
OG0014984		GBNXB_012334-T1
OG0014985		GBNXB_012337-T1
OG0014986		GBNXB_012340-T1
OG0014987		GBNXB_012343-T1
OG0014988		GBNXB_012347-T1
OG0014989		GBNXB_012348-T1
OG0014990		GBNXB_012356-T1
OG0014991		GBNXB_012359-T1
OG0014992		GBNXB_012360-T1
OG0014993		GBNXB_012361-T1
OG0014994		GBNXB_012362-T1
OG0014995		GBNXB_012363-T1
OG0014996		GBNXB_012364-T1
OG0014997		GBNXB_012365-T1
OG0014998		GBNXB_012366-T1
OG0014999		GBNXB_012367-T1
OG0015000		GBNXB_012368-T1
OG0015001		GBNXB_012369-T1
OG0015002		GBNXB_012370-T1
OG0015003		GBNXB_012372-T1
OG0015004		GBNXB_012373-T1
OG0015005		GBNXB_012376-T1
OG0015006		GBNXB_012377-T1
OG0015007		GBNXB_012378-T1
OG0015008		GBNXB_012379-T1
OG0015009		GBNXB_012380-T1
OG0015010		GBNXB_012381-T1
OG0015011		GBNXB_012382-T1
OG0015012		GBNXB_012383-T1
OG0015013		GBNXB_012385-T1
OG0015014		GBNXB_012386-T1
OG0015015		GBNXB_012389-T1
OG0015016		GBNXB_012390-T1
OG0015017		GBNXB_012392-T1
OG0015018		GBNXB_012398-T1
OG0015019		GBNXB_012403-T1
OG0015020		GBNXB_012405-T1
OG0015021		GBNXB_012406-T1
OG0015022		GBNXB_012407-T1
OG0015023		GBNXB_012408-T1
OG0015024		GBNXB_012410-T1
OG0015025		GBNXB_012411-T1
OG0015026		GBNXB_012412-T1
OG0015027		GBNXB_012413-T1
OG0015028		GBNXB_012414-T1
OG0015029		GBNXB_012415-T1
OG0015030		GBNXB_012416-T1
OG0015031		GBNXB_012417-T1
OG0015032		GBNXB_012418-T1
OG0015033		GBNXB_012419-T1
OG0015034		GBNXB_012420-T1
OG0015035		GBNXB_012421-T1
OG0015036		GBNXB_012423-T1
OG0015037		GBNXB_012424-T1
OG0015038		GBNXB_012428-T1
OG0015039		GBNXB_012429-T1
OG0015040		GBNXB_012430-T1
OG0015041		GBNXB_012432-T1
OG0015042		GBNXB_012433-T1
OG0015043		GBNXB_012434-T1
OG0015044		GBNXB_012435-T1
OG0015045		GBNXB_012436-T1
OG0015046		GBNXB_012437-T1
OG0015047		GBNXB_012438-T1
OG0015048		GBNXB_012439-T1
OG0015049		GBNXB_012442-T1
OG0015050		GBNXB_012446-T1
OG0015051		GBNXB_012447-T1
OG0015052		GBNXB_012449-T1
OG0015053		GBNXB_012450-T1
OG0015054		GBNXB_012451-T1
OG0015055		GBNXB_012455-T1
OG0015056		GBNXB_012456-T1
OG0015057		GBNXB_012457-T1
OG0015058		GBNXB_012458-T1
OG0015059		GBNXB_012459-T1
OG0015060		GBNXB_012460-T1
OG0015061		GBNXB_012462-T1
OG0015062		GBNXB_012464-T1
OG0015063		GBNXB_012465-T1
OG0015064		GBNXB_012466-T1
OG0015065		GBNXB_012467-T1
OG0015066		GBNXB_012468-T1
OG0015067		GBNXB_012469-T1
OG0015068		GBNXB_012471-T1
OG0015069		GBNXB_012472-T1
OG0015070		GBNXB_012474-T1
OG0015071		GBNXB_012475-T1
OG0015072		GBNXB_012476-T1
OG0015073		GBNXB_012477-T1
OG0015074		GBNXB_012479-T1
OG0015075		GBNXB_012480-T1
OG0015076		GBNXB_012481-T1
OG0015077		GBNXB_012482-T1
OG0015078		GBNXB_012483-T1
OG0015079		GBNXB_012484-T1
OG0015080		GBNXB_012487-T1
OG0015081		GBNXB_012491-T1
OG0015082		GBNXB_012494-T1
OG0015083		GBNXB_012495-T1
OG0015084		GBNXB_012496-T1
OG0015085		GBNXB_012497-T1
OG0015086		GBNXB_012499-T1
OG0015087		GBNXB_012500-T1
OG0015088		GBNXB_012501-T1
OG0015089		GBNXB_012503-T1
OG0015090		GBNXB_012504-T1
OG0015091		GBNXB_012505-T1
OG0015092		GBNXB_012506-T1
OG0015093		GBNXB_012507-T1
OG0015094		GBNXB_012508-T1
OG0015095		GBNXB_012510-T1
OG0015096		GBNXB_012511-T1
OG0015097		GBNXB_012513-T1
OG0015098		GBNXB_012514-T1
OG0015099		GBNXB_012516-T1
OG0015100		GBNXB_012518-T1
OG0015101		GBNXB_012520-T1
OG0015102		GBNXB_012521-T1
OG0015103		GBNXB_012523-T1
OG0015104		GBNXB_012525-T1
OG0015105		GBNXB_012528-T1
OG0015106		GBNXB_012530-T1
OG0015107		GBNXB_012531-T1
OG0015108		GBNXB_012532-T1
OG0015109		GBNXB_012533-T1
OG0015110		GBNXB_012536-T1
OG0015111		GBNXB_012537-T1
OG0015112		GBNXB_012539-T1
OG0015113		GBNXB_012545-T1
OG0015114		GBNXB_012546-T1
OG0015115		GBNXB_012547-T1
OG0015116		GBNXB_012549-T1
OG0015117		GBNXB_012551-T1
OG0015118		GBNXB_012552-T1
OG0015119		GBNXB_012553-T1
OG0015120		GBNXB_012555-T1
OG0015121		GBNXB_012556-T1
OG0015122		GBNXB_012557-T1
OG0015123		GBNXB_012558-T1
OG0015124		GBNXB_012559-T1
OG0015125		GBNXB_012560-T1
OG0015126		GBNXB_012561-T1
