	Circinella_umbellata_RSA_505-.aa	Circinella_umbellata_RSA_505_Plus.aa
OG0001874	GBNWG_003438-T1	GBNWH_011678-T1
OG0001875	GBNWG_003446-T1	GBNWH_008235-T1
OG0001876	GBNWG_003447-T1	GBNWH_001601-T1
OG0001877	GBNWG_003449-T1	GBNWH_000348-T1
OG0001878	GBNWG_003451-T1	GBNWH_007257-T1
OG0001879	GBNWG_003452-T1	GBNWH_002415-T1
OG0001880	GBNWG_003455-T1	GBNWH_010974-T1
OG0001881	GBNWG_003458-T1	GBNWH_004196-T1
OG0001882	GBNWG_003459-T1	GBNWH_006294-T1
OG0001883	GBNWG_003460-T1	GBNWH_007583-T1
OG0001884	GBNWG_003461-T1	GBNWH_008877-T1
OG0001885	GBNWG_003462-T1	GBNWH_000771-T1
OG0001886	GBNWG_003468-T1	GBNWH_003782-T1
OG0001887	GBNWG_003471-T1	GBNWH_000252-T1
OG0001888	GBNWG_003472-T1	GBNWH_010153-T1
OG0001889	GBNWG_003473-T1	GBNWH_011872-T1
OG0001890	GBNWG_003474-T1	GBNWH_000784-T1
OG0001891	GBNWG_003480-T1	GBNWH_012170-T1
OG0001892	GBNWG_003484-T1	GBNWH_002909-T1
OG0001893	GBNWG_003486-T1	GBNWH_003139-T1
OG0001894	GBNWG_003492-T1	GBNWH_001776-T1
OG0001895	GBNWG_003494-T1	GBNWH_009842-T1
OG0001896	GBNWG_003496-T1	GBNWH_003939-T1
OG0001897	GBNWG_003501-T1	GBNWH_001317-T1
OG0001898	GBNWG_003507-T1	GBNWH_003546-T1
OG0001899	GBNWG_003508-T1	GBNWH_002149-T1
OG0001900	GBNWG_003509-T1	GBNWH_002954-T1
OG0001901	GBNWG_003513-T1	GBNWH_007119-T1
OG0001902	GBNWG_003514-T1	GBNWH_002824-T1
OG0001903	GBNWG_003517-T1	GBNWH_010210-T1
OG0001904	GBNWG_003520-T1	GBNWH_009772-T1
OG0001905	GBNWG_003521-T1	GBNWH_007994-T1
OG0001906	GBNWG_003524-T1	GBNWH_000435-T1
OG0001907	GBNWG_003525-T1	GBNWH_000154-T1
OG0001908	GBNWG_003527-T1	GBNWH_006274-T1
OG0001909	GBNWG_003529-T1	GBNWH_009159-T1
OG0001910	GBNWG_003530-T1	GBNWH_007097-T1
OG0001911	GBNWG_003532-T1	GBNWH_005050-T1
OG0001912	GBNWG_003533-T1	GBNWH_008045-T1
OG0001913	GBNWG_003534-T1	GBNWH_003360-T1
OG0001914	GBNWG_003535-T1	GBNWH_009722-T1
OG0001915	GBNWG_003539-T1	GBNWH_004402-T1
OG0001916	GBNWG_003542-T1	GBNWH_006235-T1
OG0001917	GBNWG_003546-T1	GBNWH_003356-T1
OG0001918	GBNWG_003549-T1	GBNWH_000598-T1
OG0001919	GBNWG_003554-T1	GBNWH_001904-T1
OG0001920	GBNWG_003556-T1	GBNWH_009356-T1
OG0001921	GBNWG_003559-T1	GBNWH_004431-T1
OG0001922	GBNWG_003561-T1	GBNWH_000388-T1
OG0001923	GBNWG_003563-T1	GBNWH_008638-T1
OG0001924	GBNWG_003564-T1	GBNWH_011499-T1
OG0001925	GBNWG_003566-T1	GBNWH_001296-T1
OG0001926	GBNWG_003569-T1	GBNWH_005446-T1
OG0001927	GBNWG_003571-T1	GBNWH_001465-T1
OG0001928	GBNWG_003572-T1	GBNWH_012093-T1
OG0001929	GBNWG_003574-T1	GBNWH_003244-T1
OG0001930	GBNWG_003584-T1	GBNWH_009671-T1
OG0001931	GBNWG_003586-T1	GBNWH_004717-T1
OG0001932	GBNWG_003587-T1	GBNWH_001186-T1
OG0001933	GBNWG_003589-T1	GBNWH_009701-T1
OG0001934	GBNWG_003593-T1	GBNWH_007491-T1
OG0001935	GBNWG_003600-T1	GBNWH_007510-T1
OG0001936	GBNWG_003601-T1	GBNWH_005659-T1
OG0001937	GBNWG_003602-T1	GBNWH_011602-T1
OG0001938	GBNWG_003604-T1	GBNWH_003732-T1
OG0001939	GBNWG_003606-T1	GBNWH_003415-T1
OG0001940	GBNWG_003607-T1	GBNWH_000955-T1
OG0001941	GBNWG_003609-T1	GBNWH_010548-T1
OG0001942	GBNWG_003610-T1	GBNWH_009285-T1
OG0001943	GBNWG_003615-T1	GBNWH_004625-T1
OG0001944	GBNWG_003623-T1	GBNWH_003274-T1
OG0001945	GBNWG_003625-T1	GBNWH_000658-T1
OG0001946	GBNWG_003626-T1	GBNWH_010430-T1
OG0001947	GBNWG_003629-T1	GBNWH_012137-T1
OG0001948	GBNWG_003630-T1	GBNWH_010480-T1
OG0001949	GBNWG_003634-T1	GBNWH_003338-T1
OG0001950	GBNWG_003636-T1	GBNWH_004554-T1
OG0001951	GBNWG_003638-T1	GBNWH_008800-T1
OG0001952	GBNWG_003642-T1	GBNWH_000772-T1
OG0001953	GBNWG_003643-T1	GBNWH_006755-T1
OG0001954	GBNWG_003652-T1	GBNWH_006012-T1
OG0001955	GBNWG_003653-T1	GBNWH_006615-T1
OG0001956	GBNWG_003654-T1	GBNWH_010946-T1
OG0001957	GBNWG_003656-T1	GBNWH_009332-T1
OG0001958	GBNWG_003658-T1	GBNWH_005352-T1
OG0001959	GBNWG_003668-T1	GBNWH_001187-T1
OG0001960	GBNWG_003671-T1	GBNWH_000350-T1
OG0001961	GBNWG_003678-T1	GBNWH_001876-T1
OG0001962	GBNWG_003680-T1	GBNWH_007799-T1
OG0001963	GBNWG_003682-T1	GBNWH_007787-T1
OG0001964	GBNWG_003684-T1	GBNWH_009194-T1
OG0001965	GBNWG_003690-T1	GBNWH_003147-T1
OG0001966	GBNWG_003691-T1	GBNWH_004070-T1
OG0001967	GBNWG_003692-T1	GBNWH_000774-T1
OG0001968	GBNWG_003693-T1	GBNWH_006607-T1
OG0001969	GBNWG_003694-T1	GBNWH_010624-T1
OG0001970	GBNWG_003695-T1	GBNWH_006676-T1
OG0001971	GBNWG_003696-T1	GBNWH_007707-T1
OG0001972	GBNWG_003697-T1	GBNWH_008619-T1
OG0001973	GBNWG_003701-T1	GBNWH_005865-T1
OG0001974	GBNWG_003703-T1	GBNWH_006312-T1
OG0001975	GBNWG_003704-T1	GBNWH_008313-T1
OG0001976	GBNWG_003710-T1	GBNWH_007634-T1
OG0001977	GBNWG_003713-T1	GBNWH_000809-T1
OG0001978	GBNWG_003718-T1	GBNWH_011978-T1
OG0001979	GBNWG_003721-T1	GBNWH_011848-T1
OG0001980	GBNWG_003722-T1	GBNWH_005003-T1
OG0001981	GBNWG_003723-T1	GBNWH_005276-T1
OG0001982	GBNWG_003737-T1	GBNWH_011196-T1
OG0001983	GBNWG_003738-T1	GBNWH_002841-T1
OG0001984	GBNWG_003748-T1	GBNWH_007597-T1
OG0001985	GBNWG_003753-T1	GBNWH_007726-T1
OG0001986	GBNWG_003756-T1	GBNWH_012055-T1
OG0001987	GBNWG_003758-T1	GBNWH_003285-T1
OG0001988	GBNWG_003759-T1	GBNWH_005894-T1
OG0001989	GBNWG_003760-T1	GBNWH_009644-T1
OG0001990	GBNWG_003764-T1	GBNWH_011625-T1
OG0001991	GBNWG_003770-T1	GBNWH_001416-T1
OG0001992	GBNWG_003783-T1	GBNWH_011277-T1
OG0001993	GBNWG_003801-T1	GBNWH_007780-T1
OG0001994	GBNWG_003803-T1	GBNWH_001370-T1
OG0001995	GBNWG_003813-T1	GBNWH_010716-T1
OG0001996	GBNWG_003817-T1	GBNWH_006701-T1
OG0001997	GBNWG_003818-T1	GBNWH_010391-T1
OG0001998	GBNWG_003825-T1	GBNWH_007795-T1
OG0001999	GBNWG_003826-T1	GBNWH_002245-T1
OG0002000	GBNWG_003830-T1	GBNWH_001521-T1
OG0002001	GBNWG_003832-T1	GBNWH_010408-T1
OG0002002	GBNWG_003834-T1	GBNWH_010302-T1
OG0002003	GBNWG_003839-T1	GBNWH_001327-T1
OG0002004	GBNWG_003840-T1	GBNWH_011231-T1
OG0002005	GBNWG_003842-T1	GBNWH_011140-T1
OG0002006	GBNWG_003843-T1	GBNWH_011470-T1
OG0002007	GBNWG_003844-T1	GBNWH_011894-T1
OG0002008	GBNWG_003846-T1	GBNWH_007159-T1
OG0002009	GBNWG_003852-T1	GBNWH_002006-T1
OG0002010	GBNWG_003853-T1	GBNWH_004603-T1
OG0002011	GBNWG_003857-T1	GBNWH_009196-T1
OG0002012	GBNWG_003859-T1	GBNWH_008842-T1
OG0002013	GBNWG_003860-T1	GBNWH_011402-T1
OG0002014	GBNWG_003861-T1	GBNWH_010015-T1
OG0002015	GBNWG_003862-T1	GBNWH_002966-T1
OG0002016	GBNWG_003864-T1	GBNWH_008911-T1
OG0002017	GBNWG_003868-T1	GBNWH_010013-T1
OG0002018	GBNWG_003882-T1	GBNWH_001042-T1
OG0002019	GBNWG_003883-T1	GBNWH_012107-T1
OG0002020	GBNWG_003887-T1	GBNWH_003903-T1
OG0002021	GBNWG_003890-T1	GBNWH_010922-T1
OG0002022	GBNWG_003891-T1	GBNWH_010814-T1
OG0002023	GBNWG_003895-T1	GBNWH_001986-T1
OG0002024	GBNWG_003897-T1	GBNWH_005198-T1
OG0002025	GBNWG_003898-T1	GBNWH_007215-T1
OG0002026	GBNWG_003899-T1	GBNWH_011382-T1
OG0002027	GBNWG_003900-T1	GBNWH_003878-T1
OG0002028	GBNWG_003901-T1	GBNWH_005400-T1
OG0002029	GBNWG_003904-T1	GBNWH_000667-T1
OG0002030	GBNWG_003906-T1	GBNWH_010865-T1
OG0002031	GBNWG_003909-T1	GBNWH_002958-T1
OG0002032	GBNWG_003910-T1	GBNWH_010776-T1
OG0002033	GBNWG_003912-T1	GBNWH_006201-T1
OG0002034	GBNWG_003913-T1	GBNWH_011755-T1
OG0002035	GBNWG_003920-T1	GBNWH_001083-T1
OG0002036	GBNWG_003921-T1	GBNWH_009508-T1
OG0002037	GBNWG_003922-T1	GBNWH_008575-T1
OG0002038	GBNWG_003923-T1	GBNWH_001982-T1
OG0002039	GBNWG_003924-T1	GBNWH_008405-T1
OG0002040	GBNWG_003926-T1	GBNWH_003240-T1
OG0002041	GBNWG_003927-T1	GBNWH_007953-T1
OG0002042	GBNWG_003934-T1	GBNWH_009287-T1
OG0002043	GBNWG_003961-T1	GBNWH_006465-T1
OG0002044	GBNWG_003970-T1	GBNWH_010266-T1
OG0002045	GBNWG_003971-T1	GBNWH_007475-T1
OG0002046	GBNWG_003988-T1	GBNWH_000043-T1
OG0002047	GBNWG_003989-T1	GBNWH_008955-T1
OG0002048	GBNWG_003991-T1	GBNWH_010986-T1
OG0002049	GBNWG_003992-T1	GBNWH_005961-T1
OG0002050	GBNWG_003995-T1	GBNWH_000078-T1
OG0002051	GBNWG_003996-T1	GBNWH_009522-T1
OG0002052	GBNWG_003997-T1	GBNWH_009286-T1
OG0002053	GBNWG_004007-T1	GBNWH_008301-T1
OG0002054	GBNWG_004008-T1	GBNWH_010755-T1
OG0002055	GBNWG_004010-T1	GBNWH_003021-T1
OG0002056	GBNWG_004015-T1	GBNWH_002863-T1
OG0002057	GBNWG_004020-T1	GBNWH_000815-T1
OG0002058	GBNWG_004022-T1	GBNWH_002869-T1
OG0002059	GBNWG_004031-T1	GBNWH_003899-T1
OG0002060	GBNWG_004034-T1	GBNWH_006790-T1
OG0002061	GBNWG_004037-T1	GBNWH_001750-T1
OG0002062	GBNWG_004041-T1	GBNWH_002059-T1
OG0002063	GBNWG_004042-T1	GBNWH_011578-T1
OG0002064	GBNWG_004047-T1	GBNWH_000304-T1
OG0002065	GBNWG_004048-T1	GBNWH_004919-T1
OG0002066	GBNWG_004057-T1	GBNWH_000475-T1
OG0002067	GBNWG_004074-T1	GBNWH_001793-T1
OG0002068	GBNWG_004101-T1	GBNWH_006641-T1
OG0002069	GBNWG_004102-T1	GBNWH_000410-T1
OG0002070	GBNWG_004104-T1	GBNWH_006741-T1
OG0002071	GBNWG_004108-T1	GBNWH_005068-T1
OG0002072	GBNWG_004111-T1	GBNWH_006374-T1
OG0002073	GBNWG_004113-T1	GBNWH_002250-T1
OG0002074	GBNWG_004114-T1	GBNWH_003121-T1
OG0002075	GBNWG_004119-T1	GBNWH_011830-T1
OG0002076	GBNWG_004122-T1	GBNWH_006720-T1
OG0002077	GBNWG_004124-T1	GBNWH_002804-T1
OG0002078	GBNWG_004127-T1	GBNWH_008480-T1
OG0002079	GBNWG_004129-T1	GBNWH_011663-T1
OG0002080	GBNWG_004130-T1	GBNWH_001374-T1
OG0002081	GBNWG_004135-T1	GBNWH_010973-T1
OG0002082	GBNWG_004136-T1	GBNWH_011627-T1
OG0002083	GBNWG_004138-T1	GBNWH_005113-T1
OG0002084	GBNWG_004139-T1	GBNWH_003024-T1
OG0002085	GBNWG_004159-T1	GBNWH_005175-T1
OG0002086	GBNWG_004160-T1	GBNWH_003156-T1
OG0002087	GBNWG_004163-T1	GBNWH_005924-T1
OG0002088	GBNWG_004167-T1	GBNWH_006880-T1
OG0002089	GBNWG_004170-T1	GBNWH_012005-T1
OG0002090	GBNWG_004179-T1	GBNWH_007956-T1
OG0002091	GBNWG_004180-T1	GBNWH_006468-T1
OG0002092	GBNWG_004191-T1	GBNWH_002867-T1
OG0002093	GBNWG_004198-T1	GBNWH_001926-T1
OG0002094	GBNWG_004202-T1	GBNWH_008847-T1
OG0002095	GBNWG_004205-T1	GBNWH_003981-T1
OG0002096	GBNWG_004206-T1	GBNWH_003092-T1
OG0002097	GBNWG_004208-T1	GBNWH_006323-T1
OG0002098	GBNWG_004211-T1	GBNWH_000089-T1
OG0002099	GBNWG_004213-T1	GBNWH_003357-T1
OG0002100	GBNWG_004219-T1	GBNWH_004544-T1
OG0002101	GBNWG_004220-T1	GBNWH_007131-T1
OG0002102	GBNWG_004221-T1	GBNWH_003291-T1
OG0002103	GBNWG_004226-T1	GBNWH_009360-T1
OG0002104	GBNWG_004227-T1	GBNWH_006520-T1
OG0002105	GBNWG_004228-T1	GBNWH_000362-T1
OG0002106	GBNWG_004238-T1	GBNWH_007605-T1
OG0002107	GBNWG_004246-T1	GBNWH_011305-T1
OG0002108	GBNWG_004251-T1	GBNWH_002267-T1
OG0002109	GBNWG_004252-T1	GBNWH_003028-T1
OG0002110	GBNWG_004254-T1	GBNWH_001897-T1
OG0002111	GBNWG_004255-T1	GBNWH_011202-T1
OG0002112	GBNWG_004256-T1	GBNWH_001584-T1
OG0002113	GBNWG_004258-T1	GBNWH_001218-T1
OG0002114	GBNWG_004260-T1	GBNWH_000990-T1
OG0002115	GBNWG_004261-T1	GBNWH_001711-T1
OG0002116	GBNWG_004263-T1	GBNWH_010873-T1
OG0002117	GBNWG_004264-T1	GBNWH_006752-T1
OG0002118	GBNWG_004266-T1	GBNWH_001997-T1
OG0002119	GBNWG_004270-T1	GBNWH_006715-T1
OG0002120	GBNWG_004271-T1	GBNWH_008546-T1
OG0002121	GBNWG_004272-T1	GBNWH_009014-T1
OG0002122	GBNWG_004273-T1	GBNWH_011860-T1
OG0002123	GBNWG_004274-T1	GBNWH_006099-T1
OG0002124	GBNWG_004275-T1	GBNWH_011694-T1
OG0002125	GBNWG_004276-T1	GBNWH_002823-T1
OG0002126	GBNWG_004277-T1	GBNWH_004118-T1
OG0002127	GBNWG_004281-T1	GBNWH_011531-T1
OG0002128	GBNWG_004282-T1	GBNWH_011677-T1
OG0002129	GBNWG_004287-T1	GBNWH_001136-T1
OG0002130	GBNWG_004288-T1	GBNWH_005558-T1
OG0002131	GBNWG_004290-T1	GBNWH_011376-T1
OG0002132	GBNWG_004291-T1	GBNWH_002211-T1
OG0002133	GBNWG_004294-T1	GBNWH_010601-T1
OG0002134	GBNWG_004295-T1	GBNWH_002262-T1
OG0002135	GBNWG_004306-T1	GBNWH_007321-T1
OG0002136	GBNWG_004309-T1	GBNWH_002633-T1
OG0002137	GBNWG_004310-T1	GBNWH_001199-T1
OG0002138	GBNWG_004312-T1	GBNWH_006655-T1
OG0002139	GBNWG_004318-T1	GBNWH_002110-T1
OG0002140	GBNWG_004319-T1	GBNWH_011295-T1
OG0002141	GBNWG_004321-T1	GBNWH_011764-T1
OG0002142	GBNWG_004342-T1	GBNWH_011855-T1
OG0002143	GBNWG_004343-T1	GBNWH_007412-T1
OG0002144	GBNWG_004346-T1	GBNWH_006960-T1
OG0002145	GBNWG_004347-T1	GBNWH_004516-T1
OG0002146	GBNWG_004348-T1	GBNWH_010867-T1
OG0002147	GBNWG_004349-T1	GBNWH_004505-T1
OG0002148	GBNWG_004368-T1	GBNWH_001744-T1
OG0002149	GBNWG_004370-T1	GBNWH_002508-T1
OG0002150	GBNWG_004381-T1	GBNWH_005522-T1
OG0002151	GBNWG_004386-T1	GBNWH_005521-T1
OG0002152	GBNWG_004387-T1	GBNWH_005388-T1
OG0002153	GBNWG_004400-T1	GBNWH_003321-T1
OG0002154	GBNWG_004401-T1	GBNWH_010295-T1
OG0002155	GBNWG_004403-T1	GBNWH_011114-T1
OG0002156	GBNWG_004407-T1	GBNWH_003994-T1
OG0002157	GBNWG_004408-T1	GBNWH_010115-T1
OG0002158	GBNWG_004410-T1	GBNWH_007277-T1
OG0002159	GBNWG_004411-T1	GBNWH_011690-T1
OG0002160	GBNWG_004423-T1	GBNWH_003851-T1
OG0002161	GBNWG_004427-T1	GBNWH_011010-T1
OG0002162	GBNWG_004433-T1	GBNWH_001934-T1
OG0002163	GBNWG_004434-T1	GBNWH_005542-T1
OG0002164	GBNWG_004438-T1	GBNWH_010564-T1
OG0002165	GBNWG_004439-T1	GBNWH_004296-T1
OG0002166	GBNWG_004441-T1	GBNWH_003348-T1
OG0002167	GBNWG_004444-T1	GBNWH_009341-T1
OG0002168	GBNWG_004445-T1	GBNWH_004623-T1
OG0002169	GBNWG_004446-T1	GBNWH_000954-T1
OG0002170	GBNWG_004447-T1	GBNWH_006418-T1
OG0002171	GBNWG_004448-T1	GBNWH_006613-T1
OG0002172	GBNWG_004450-T1	GBNWH_005117-T1
OG0002173	GBNWG_004453-T1	GBNWH_000192-T1
OG0002174	GBNWG_004454-T1	GBNWH_001058-T1
OG0002175	GBNWG_004455-T1	GBNWH_004974-T1
OG0002176	GBNWG_004456-T1	GBNWH_001953-T1
OG0002177	GBNWG_004463-T1	GBNWH_009903-T1
OG0002178	GBNWG_004466-T1	GBNWH_010397-T1
OG0002179	GBNWG_004468-T1	GBNWH_010868-T1
OG0002180	GBNWG_004469-T1	GBNWH_001958-T1
OG0002181	GBNWG_004470-T1	GBNWH_010349-T1
OG0002182	GBNWG_004472-T1	GBNWH_004679-T1
OG0002183	GBNWG_004473-T1	GBNWH_012006-T1
OG0002184	GBNWG_004476-T1	GBNWH_010164-T1
OG0002185	GBNWG_004483-T1	GBNWH_005971-T1
OG0002186	GBNWG_004485-T1	GBNWH_001889-T1
OG0002187	GBNWG_004487-T1	GBNWH_007430-T1
OG0002188	GBNWG_004488-T1	GBNWH_007943-T1
OG0002189	GBNWG_004490-T1	GBNWH_003326-T1
OG0002190	GBNWG_004492-T1	GBNWH_007397-T1
OG0002191	GBNWG_004493-T1	GBNWH_011388-T1
OG0002192	GBNWG_004494-T1	GBNWH_005809-T1
OG0002193	GBNWG_004500-T1	GBNWH_005988-T1
OG0002194	GBNWG_004503-T1	GBNWH_002745-T1
OG0002195	GBNWG_004506-T1	GBNWH_001395-T1
OG0002196	GBNWG_004510-T1	GBNWH_005316-T1
OG0002197	GBNWG_004516-T1	GBNWH_002349-T1
OG0002198	GBNWG_004524-T1	GBNWH_011488-T1
OG0002199	GBNWG_004533-T1	GBNWH_008626-T1
OG0002200	GBNWG_004548-T1	GBNWH_003002-T1
OG0002201	GBNWG_004562-T1	GBNWH_007887-T1
OG0002202	GBNWG_004564-T1	GBNWH_000202-T1
OG0002203	GBNWG_004568-T1	GBNWH_006076-T1
OG0002204	GBNWG_004569-T1	GBNWH_001865-T1
OG0002205	GBNWG_004571-T1	GBNWH_012070-T1
OG0002206	GBNWG_004578-T1	GBNWH_005796-T1
OG0002207	GBNWG_004579-T1	GBNWH_004868-T1
OG0002208	GBNWG_004584-T1	GBNWH_010090-T1
OG0002209	GBNWG_004586-T1	GBNWH_000069-T1
OG0002210	GBNWG_004587-T1	GBNWH_008980-T1
OG0002211	GBNWG_004588-T1	GBNWH_006252-T1
OG0002212	GBNWG_004589-T1	GBNWH_007674-T1
OG0002213	GBNWG_004590-T1	GBNWH_001912-T1
OG0002214	GBNWG_004592-T1	GBNWH_012003-T1
OG0002215	GBNWG_004608-T1	GBNWH_009263-T1
OG0002216	GBNWG_004646-T1	GBNWH_007809-T1
OG0002217	GBNWG_004647-T1	GBNWH_011750-T1
OG0002218	GBNWG_004650-T1	GBNWH_005582-T1
OG0002219	GBNWG_004651-T1	GBNWH_010132-T1
OG0002220	GBNWG_004654-T1	GBNWH_004394-T1
OG0002221	GBNWG_004656-T1	GBNWH_009593-T1
OG0002222	GBNWG_004657-T1	GBNWH_004875-T1
OG0002223	GBNWG_004658-T1	GBNWH_002880-T1
OG0002224	GBNWG_004668-T1	GBNWH_001545-T1
OG0002225	GBNWG_004669-T1	GBNWH_011827-T1
OG0002226	GBNWG_004717-T1	GBNWH_005016-T1
OG0002227	GBNWG_004727-T1	GBNWH_010977-T1
OG0002228	GBNWG_004728-T1	GBNWH_009785-T1
OG0002229	GBNWG_004729-T1	GBNWH_000698-T1
OG0002230	GBNWG_004730-T1	GBNWH_003643-T1
OG0002231	GBNWG_004731-T1	GBNWH_000113-T1
OG0002232	GBNWG_004733-T1	GBNWH_001507-T1
OG0002233	GBNWG_004734-T1	GBNWH_010692-T1
OG0002234	GBNWG_004736-T1	GBNWH_009082-T1
OG0002235	GBNWG_004738-T1	GBNWH_009475-T1
OG0002236	GBNWG_004739-T1	GBNWH_006965-T1
OG0002237	GBNWG_004740-T1	GBNWH_002003-T1
OG0002238	GBNWG_004741-T1	GBNWH_001104-T1
OG0002239	GBNWG_004742-T1	GBNWH_008341-T1
OG0002240	GBNWG_004743-T1	GBNWH_011406-T1
OG0002241	GBNWG_004751-T1	GBNWH_001369-T1
OG0002242	GBNWG_004754-T1	GBNWH_010334-T1
OG0002243	GBNWG_004755-T1	GBNWH_009645-T1
OG0002244	GBNWG_004756-T1	GBNWH_001492-T1
OG0002245	GBNWG_004757-T1	GBNWH_004283-T1
OG0002246	GBNWG_004758-T1	GBNWH_005666-T1
OG0002247	GBNWG_004759-T1	GBNWH_007134-T1
OG0002248	GBNWG_004760-T1	GBNWH_009702-T1
OG0002249	GBNWG_004762-T1	GBNWH_002738-T1
OG0002250	GBNWG_004767-T1	GBNWH_007031-T1
OG0002251	GBNWG_004769-T1	GBNWH_011320-T1
OG0002252	GBNWG_004770-T1	GBNWH_000450-T1
OG0002253	GBNWG_004772-T1	GBNWH_002521-T1
OG0002254	GBNWG_004773-T1	GBNWH_010879-T1
OG0002255	GBNWG_004774-T1	GBNWH_003977-T1
OG0002256	GBNWG_004776-T1	GBNWH_002274-T1
OG0002257	GBNWG_004777-T1	GBNWH_004447-T1
OG0002258	GBNWG_004779-T1	GBNWH_003230-T1
OG0002259	GBNWG_004782-T1	GBNWH_010187-T1
OG0002260	GBNWG_004791-T1	GBNWH_007001-T1
OG0002261	GBNWG_004798-T1	GBNWH_003524-T1
OG0002262	GBNWG_004800-T1	GBNWH_008284-T1
OG0002263	GBNWG_004801-T1	GBNWH_005364-T1
OG0002264	GBNWG_004802-T1	GBNWH_002007-T1
OG0002265	GBNWG_004803-T1	GBNWH_007129-T1
OG0002266	GBNWG_004804-T1	GBNWH_006054-T1
OG0002267	GBNWG_004805-T1	GBNWH_001480-T1
OG0002268	GBNWG_004818-T1	GBNWH_001460-T1
OG0002269	GBNWG_004819-T1	GBNWH_008653-T1
OG0002270	GBNWG_004823-T1	GBNWH_012054-T1
OG0002271	GBNWG_004828-T1	GBNWH_003783-T1
OG0002272	GBNWG_004830-T1	GBNWH_005368-T1
OG0002273	GBNWG_004835-T1	GBNWH_007835-T1
OG0002274	GBNWG_004838-T1	GBNWH_000732-T1
OG0002275	GBNWG_004840-T1	GBNWH_010614-T1
OG0002276	GBNWG_004841-T1	GBNWH_001253-T1
OG0002277	GBNWG_004844-T1	GBNWH_004561-T1
OG0002278	GBNWG_004845-T1	GBNWH_006490-T1
OG0002279	GBNWG_004846-T1	GBNWH_000912-T1
OG0002280	GBNWG_004852-T1	GBNWH_005960-T1
OG0002281	GBNWG_004855-T1	GBNWH_008019-T1
OG0002282	GBNWG_004857-T1	GBNWH_009655-T1
OG0002283	GBNWG_004884-T1	GBNWH_000629-T1
OG0002284	GBNWG_004933-T1	GBNWH_001524-T1
OG0002285	GBNWG_004950-T1	GBNWH_006108-T1
OG0002286	GBNWG_004953-T1	GBNWH_006392-T1
OG0002287	GBNWG_004957-T1	GBNWH_011566-T1
OG0002288	GBNWG_004958-T1	GBNWH_002256-T1
OG0002289	GBNWG_004960-T1	GBNWH_006712-T1
OG0002290	GBNWG_004963-T1	GBNWH_000650-T1
OG0002291	GBNWG_004964-T1	GBNWH_000429-T1
OG0002292	GBNWG_004965-T1	GBNWH_000737-T1
OG0002293	GBNWG_004970-T1	GBNWH_008256-T1
OG0002294	GBNWG_004972-T1	GBNWH_009447-T1
OG0002295	GBNWG_004973-T1	GBNWH_002411-T1
OG0002296	GBNWG_004979-T1	GBNWH_010433-T1
OG0002297	GBNWG_004984-T1	GBNWH_006879-T1
OG0002298	GBNWG_004985-T1	GBNWH_007629-T1
OG0002299	GBNWG_004987-T1	GBNWH_005622-T1
OG0002300	GBNWG_004999-T1	GBNWH_011774-T1
OG0002301	GBNWG_005000-T1	GBNWH_000500-T1
OG0002302	GBNWG_005003-T1	GBNWH_008407-T1
OG0002303	GBNWG_005007-T1	GBNWH_001602-T1
OG0002304	GBNWG_005010-T1	GBNWH_002553-T1
OG0002305	GBNWG_005013-T1	GBNWH_008519-T1
OG0002306	GBNWG_005014-T1	GBNWH_001175-T1
OG0002307	GBNWG_005015-T1	GBNWH_011214-T1
OG0002308	GBNWG_005017-T1	GBNWH_011458-T1
OG0002309	GBNWG_005023-T1	GBNWH_005447-T1
OG0002310	GBNWG_005024-T1	GBNWH_011374-T1
OG0002311	GBNWG_005027-T1	GBNWH_006213-T1
OG0002312	GBNWG_005029-T1	GBNWH_006914-T1
OG0002313	GBNWG_005030-T1	GBNWH_005487-T1
OG0002314	GBNWG_005035-T1	GBNWH_001666-T1
OG0002315	GBNWG_005041-T1	GBNWH_000922-T1
OG0002316	GBNWG_005042-T1	GBNWH_010418-T1
OG0002317	GBNWG_005044-T1	GBNWH_000779-T1
OG0002318	GBNWG_005047-T1	GBNWH_008752-T1
OG0002319	GBNWG_005052-T1	GBNWH_007743-T1
OG0002320	GBNWG_005056-T1	GBNWH_008944-T1
OG0002321	GBNWG_005060-T1	GBNWH_010807-T1
OG0002322	GBNWG_005062-T1	GBNWH_006204-T1
OG0002323	GBNWG_005063-T1	GBNWH_004115-T1
OG0002324	GBNWG_005071-T1	GBNWH_004611-T1
OG0002325	GBNWG_005072-T1	GBNWH_008280-T1
OG0002326	GBNWG_005073-T1	GBNWH_011686-T1
OG0002327	GBNWG_005076-T1	GBNWH_003265-T1
OG0002328	GBNWG_005077-T1	GBNWH_002456-T1
OG0002329	GBNWG_005084-T1	GBNWH_007582-T1
OG0002330	GBNWG_005085-T1	GBNWH_011014-T1
OG0002331	GBNWG_005098-T1	GBNWH_009105-T1
OG0002332	GBNWG_005102-T1	GBNWH_007364-T1
OG0002333	GBNWG_005105-T1	GBNWH_001216-T1
OG0002334	GBNWG_005108-T1	GBNWH_000734-T1
OG0002335	GBNWG_005109-T1	GBNWH_008324-T1
OG0002336	GBNWG_005112-T1	GBNWH_001892-T1
OG0002337	GBNWG_005135-T1	GBNWH_008959-T1
OG0002338	GBNWG_005139-T1	GBNWH_001205-T1
