	Circinella_umbellata_RSA_505-.aa	Circinella_umbellata_RSA_505_Plus.aa
OG0011523		GBNWH_003950-T1
OG0011524		GBNWH_003954-T1
OG0011525		GBNWH_003958-T1
OG0011526		GBNWH_003959-T1
OG0011527		GBNWH_003960-T1
OG0011528		GBNWH_003961-T1
OG0011529		GBNWH_003962-T1
OG0011530		GBNWH_003963-T1
OG0011531		GBNWH_003964-T1
OG0011532		GBNWH_003966-T1
OG0011533		GBNWH_003967-T1
OG0011534		GBNWH_003968-T1
OG0011535		GBNWH_003969-T1
OG0011536		GBNWH_003970-T1
OG0011537		GBNWH_003971-T1
OG0011538		GBNWH_003973-T1
OG0011539		GBNWH_003975-T1
OG0011540		GBNWH_003978-T1
OG0011541		GBNWH_003979-T1
OG0011542		GBNWH_003980-T1
OG0011543		GBNWH_003982-T1
OG0011544		GBNWH_003983-T1
OG0011545		GBNWH_003984-T1
OG0011546		GBNWH_003985-T1
OG0011547		GBNWH_003986-T1
OG0011548		GBNWH_003988-T1
OG0011549		GBNWH_003990-T1
OG0011550		GBNWH_003996-T1
OG0011551		GBNWH_003997-T1
OG0011552		GBNWH_003998-T1
OG0011553		GBNWH_004000-T1
OG0011554		GBNWH_004001-T1
OG0011555		GBNWH_004003-T1
OG0011556		GBNWH_004004-T1
OG0011557		GBNWH_004006-T1
OG0011558		GBNWH_004007-T1
OG0011559		GBNWH_004008-T1
OG0011560		GBNWH_004009-T1
OG0011561		GBNWH_004010-T1
OG0011562		GBNWH_004011-T1
OG0011563		GBNWH_004012-T1
OG0011564		GBNWH_004013-T1
OG0011565		GBNWH_004014-T1
OG0011566		GBNWH_004015-T1
OG0011567		GBNWH_004016-T1
OG0011568		GBNWH_004017-T1
OG0011569		GBNWH_004019-T1
OG0011570		GBNWH_004021-T1
OG0011571		GBNWH_004022-T1
OG0011572		GBNWH_004024-T1
OG0011573		GBNWH_004025-T1
OG0011574		GBNWH_004026-T1
OG0011575		GBNWH_004027-T1
OG0011576		GBNWH_004028-T1
OG0011577		GBNWH_004029-T1
OG0011578		GBNWH_004031-T1
OG0011579		GBNWH_004032-T1
OG0011580		GBNWH_004033-T1
OG0011581		GBNWH_004034-T1
OG0011582		GBNWH_004035-T1
OG0011583		GBNWH_004036-T1
OG0011584		GBNWH_004037-T1
OG0011585		GBNWH_004038-T1
OG0011586		GBNWH_004040-T1
OG0011587		GBNWH_004042-T1
OG0011588		GBNWH_004043-T1
OG0011589		GBNWH_004045-T1
OG0011590		GBNWH_004046-T1
OG0011591		GBNWH_004048-T1
OG0011592		GBNWH_004051-T1
OG0011593		GBNWH_004052-T1
OG0011594		GBNWH_004053-T1
OG0011595		GBNWH_004055-T1
OG0011596		GBNWH_004056-T1
OG0011597		GBNWH_004057-T1
OG0011598		GBNWH_004058-T1
OG0011599		GBNWH_004059-T1
OG0011600		GBNWH_004060-T1
OG0011601		GBNWH_004063-T1
OG0011602		GBNWH_004064-T1
OG0011603		GBNWH_004065-T1
OG0011604		GBNWH_004067-T1
OG0011605		GBNWH_004068-T1
OG0011606		GBNWH_004073-T1
OG0011607		GBNWH_004075-T1
OG0011608		GBNWH_004077-T1
OG0011609		GBNWH_004079-T1
OG0011610		GBNWH_004080-T1
OG0011611		GBNWH_004081-T1
OG0011612		GBNWH_004083-T1
OG0011613		GBNWH_004084-T1
OG0011614		GBNWH_004085-T1
OG0011615		GBNWH_004086-T1
OG0011616		GBNWH_004088-T1
OG0011617		GBNWH_004089-T1
OG0011618		GBNWH_004091-T1
OG0011619		GBNWH_004092-T1
OG0011620		GBNWH_004093-T1
OG0011621		GBNWH_004095-T1
OG0011622		GBNWH_004097-T1
OG0011623		GBNWH_004098-T1
OG0011624		GBNWH_004099-T1
OG0011625		GBNWH_004100-T1
OG0011626		GBNWH_004102-T1
OG0011627		GBNWH_004103-T1
OG0011628		GBNWH_004104-T1
OG0011629		GBNWH_004106-T1
OG0011630		GBNWH_004107-T1
OG0011631		GBNWH_004110-T1
OG0011632		GBNWH_004111-T1
OG0011633		GBNWH_004112-T1
OG0011634		GBNWH_004113-T1
OG0011635		GBNWH_004114-T1
OG0011636		GBNWH_004116-T1
OG0011637		GBNWH_004119-T1
OG0011638		GBNWH_004121-T1
OG0011639		GBNWH_004122-T1
OG0011640		GBNWH_004123-T1
OG0011641		GBNWH_004124-T1
OG0011642		GBNWH_004128-T1
OG0011643		GBNWH_004130-T1
OG0011644		GBNWH_004133-T1
OG0011645		GBNWH_004134-T1
OG0011646		GBNWH_004135-T1
OG0011647		GBNWH_004136-T1
OG0011648		GBNWH_004137-T1
OG0011649		GBNWH_004138-T1
OG0011650		GBNWH_004140-T1
OG0011651		GBNWH_004141-T1
OG0011652		GBNWH_004142-T1
OG0011653		GBNWH_004143-T1
OG0011654		GBNWH_004144-T1
OG0011655		GBNWH_004145-T1
OG0011656		GBNWH_004146-T1
OG0011657		GBNWH_004147-T1
OG0011658		GBNWH_004149-T1
OG0011659		GBNWH_004150-T1
OG0011660		GBNWH_004151-T1
OG0011661		GBNWH_004152-T1
OG0011662		GBNWH_004153-T1
OG0011663		GBNWH_004154-T1
OG0011664		GBNWH_004155-T1
OG0011665		GBNWH_004161-T1
OG0011666		GBNWH_004162-T1
OG0011667		GBNWH_004163-T1
OG0011668		GBNWH_004164-T1
OG0011669		GBNWH_004165-T1
OG0011670		GBNWH_004166-T1
OG0011671		GBNWH_004167-T1
OG0011672		GBNWH_004168-T1
OG0011673		GBNWH_004169-T1
OG0011674		GBNWH_004170-T1
OG0011675		GBNWH_004173-T1
OG0011676		GBNWH_004174-T1
OG0011677		GBNWH_004176-T1
OG0011678		GBNWH_004177-T1
OG0011679		GBNWH_004178-T1
OG0011680		GBNWH_004180-T1
OG0011681		GBNWH_004182-T1
OG0011682		GBNWH_004184-T1
OG0011683		GBNWH_004185-T1
OG0011684		GBNWH_004188-T1
OG0011685		GBNWH_004189-T1
OG0011686		GBNWH_004190-T1
OG0011687		GBNWH_004191-T1
OG0011688		GBNWH_004192-T1
OG0011689		GBNWH_004197-T1
OG0011690		GBNWH_004198-T1
OG0011691		GBNWH_004199-T1
OG0011692		GBNWH_004200-T1
OG0011693		GBNWH_004201-T1
OG0011694		GBNWH_004202-T1
OG0011695		GBNWH_004203-T1
OG0011696		GBNWH_004204-T1
OG0011697		GBNWH_004205-T1
OG0011698		GBNWH_004206-T1
OG0011699		GBNWH_004207-T1
OG0011700		GBNWH_004209-T1
OG0011701		GBNWH_004212-T1
OG0011702		GBNWH_004214-T1
OG0011703		GBNWH_004215-T1
OG0011704		GBNWH_004217-T1
OG0011705		GBNWH_004218-T1
OG0011706		GBNWH_004219-T1
OG0011707		GBNWH_004220-T1
OG0011708		GBNWH_004221-T1
OG0011709		GBNWH_004222-T1
OG0011710		GBNWH_004223-T1
OG0011711		GBNWH_004224-T1
OG0011712		GBNWH_004226-T1
OG0011713		GBNWH_004227-T1
OG0011714		GBNWH_004229-T1
OG0011715		GBNWH_004230-T1
OG0011716		GBNWH_004234-T1
OG0011717		GBNWH_004237-T1
OG0011718		GBNWH_004238-T1
OG0011719		GBNWH_004241-T1
OG0011720		GBNWH_004242-T1
OG0011721		GBNWH_004243-T1
OG0011722		GBNWH_004244-T1
OG0011723		GBNWH_004245-T1
OG0011724		GBNWH_004246-T1
OG0011725		GBNWH_004247-T1
OG0011726		GBNWH_004248-T1
OG0011727		GBNWH_004249-T1
OG0011728		GBNWH_004250-T1
OG0011729		GBNWH_004251-T1
OG0011730		GBNWH_004252-T1
OG0011731		GBNWH_004253-T1
OG0011732		GBNWH_004255-T1
OG0011733		GBNWH_004258-T1
OG0011734		GBNWH_004263-T1
OG0011735		GBNWH_004265-T1
OG0011736		GBNWH_004266-T1
OG0011737		GBNWH_004267-T1
OG0011738		GBNWH_004268-T1
OG0011739		GBNWH_004272-T1
OG0011740		GBNWH_004273-T1
OG0011741		GBNWH_004274-T1
OG0011742		GBNWH_004276-T1
OG0011743		GBNWH_004279-T1
OG0011744		GBNWH_004280-T1
OG0011745		GBNWH_004281-T1
OG0011746		GBNWH_004284-T1
OG0011747		GBNWH_004285-T1
OG0011748		GBNWH_004289-T1
OG0011749		GBNWH_004293-T1
OG0011750		GBNWH_004294-T1
OG0011751		GBNWH_004295-T1
OG0011752		GBNWH_004297-T1
OG0011753		GBNWH_004298-T1
OG0011754		GBNWH_004299-T1
OG0011755		GBNWH_004301-T1
OG0011756		GBNWH_004302-T1
OG0011757		GBNWH_004303-T1
OG0011758		GBNWH_004304-T1
OG0011759		GBNWH_004306-T1
OG0011760		GBNWH_004308-T1
OG0011761		GBNWH_004309-T1
OG0011762		GBNWH_004310-T1
OG0011763		GBNWH_004311-T1
OG0011764		GBNWH_004312-T1
OG0011765		GBNWH_004313-T1
OG0011766		GBNWH_004315-T1
OG0011767		GBNWH_004319-T1
OG0011768		GBNWH_004320-T1
OG0011769		GBNWH_004322-T1
OG0011770		GBNWH_004324-T1
OG0011771		GBNWH_004325-T1
OG0011772		GBNWH_004328-T1
OG0011773		GBNWH_004329-T1
OG0011774		GBNWH_004331-T1
OG0011775		GBNWH_004332-T1
OG0011776		GBNWH_004333-T1
OG0011777		GBNWH_004334-T1
OG0011778		GBNWH_004336-T1
OG0011779		GBNWH_004337-T1
OG0011780		GBNWH_004339-T1
OG0011781		GBNWH_004340-T1
OG0011782		GBNWH_004341-T1
OG0011783		GBNWH_004343-T1
OG0011784		GBNWH_004345-T1
OG0011785		GBNWH_004346-T1
OG0011786		GBNWH_004349-T1
OG0011787		GBNWH_004350-T1
OG0011788		GBNWH_004351-T1
OG0011789		GBNWH_004352-T1
OG0011790		GBNWH_004353-T1
OG0011791		GBNWH_004354-T1
OG0011792		GBNWH_004355-T1
OG0011793		GBNWH_004356-T1
OG0011794		GBNWH_004357-T1
OG0011795		GBNWH_004358-T1
OG0011796		GBNWH_004361-T1
OG0011797		GBNWH_004367-T1
OG0011798		GBNWH_004368-T1
OG0011799		GBNWH_004369-T1
OG0011800		GBNWH_004370-T1
OG0011801		GBNWH_004371-T1
OG0011802		GBNWH_004372-T1
OG0011803		GBNWH_004375-T1
OG0011804		GBNWH_004378-T1
OG0011805		GBNWH_004379-T1
OG0011806		GBNWH_004381-T1
OG0011807		GBNWH_004385-T1
OG0011808		GBNWH_004387-T1
OG0011809		GBNWH_004388-T1
OG0011810		GBNWH_004389-T1
OG0011811		GBNWH_004390-T1
OG0011812		GBNWH_004393-T1
OG0011813		GBNWH_004397-T1
OG0011814		GBNWH_004398-T1
OG0011815		GBNWH_004399-T1
OG0011816		GBNWH_004400-T1
OG0011817		GBNWH_004401-T1
OG0011818		GBNWH_004403-T1
OG0011819		GBNWH_004404-T1
OG0011820		GBNWH_004407-T1
OG0011821		GBNWH_004408-T1
OG0011822		GBNWH_004409-T1
OG0011823		GBNWH_004413-T1
OG0011824		GBNWH_004414-T1
OG0011825		GBNWH_004415-T1
OG0011826		GBNWH_004416-T1
OG0011827		GBNWH_004417-T1
OG0011828		GBNWH_004420-T1
OG0011829		GBNWH_004421-T1
OG0011830		GBNWH_004422-T1
OG0011831		GBNWH_004423-T1
OG0011832		GBNWH_004425-T1
OG0011833		GBNWH_004427-T1
OG0011834		GBNWH_004429-T1
OG0011835		GBNWH_004433-T1
OG0011836		GBNWH_004434-T1
OG0011837		GBNWH_004435-T1
OG0011838		GBNWH_004439-T1
OG0011839		GBNWH_004440-T1
OG0011840		GBNWH_004441-T1
OG0011841		GBNWH_004442-T1
OG0011842		GBNWH_004443-T1
OG0011843		GBNWH_004445-T1
OG0011844		GBNWH_004448-T1
OG0011845		GBNWH_004449-T1
OG0011846		GBNWH_004450-T1
OG0011847		GBNWH_004451-T1
OG0011848		GBNWH_004452-T1
OG0011849		GBNWH_004453-T1
OG0011850		GBNWH_004454-T1
OG0011851		GBNWH_004455-T1
OG0011852		GBNWH_004458-T1
OG0011853		GBNWH_004460-T1
OG0011854		GBNWH_004461-T1
OG0011855		GBNWH_004463-T1
OG0011856		GBNWH_004464-T1
OG0011857		GBNWH_004465-T1
OG0011858		GBNWH_004466-T1
OG0011859		GBNWH_004467-T1
OG0011860		GBNWH_004468-T1
OG0011861		GBNWH_004469-T1
OG0011862		GBNWH_004470-T1
OG0011863		GBNWH_004471-T1
OG0011864		GBNWH_004473-T1
OG0011865		GBNWH_004474-T1
OG0011866		GBNWH_004477-T1
OG0011867		GBNWH_004478-T1
OG0011868		GBNWH_004479-T1
OG0011869		GBNWH_004482-T1
OG0011870		GBNWH_004486-T1
OG0011871		GBNWH_004487-T1
OG0011872		GBNWH_004488-T1
OG0011873		GBNWH_004489-T1
OG0011874		GBNWH_004490-T1
OG0011875		GBNWH_004491-T1
OG0011876		GBNWH_004492-T1
OG0011877		GBNWH_004493-T1
OG0011878		GBNWH_004494-T1
OG0011879		GBNWH_004498-T1
OG0011880		GBNWH_004501-T1
OG0011881		GBNWH_004504-T1
OG0011882		GBNWH_004506-T1
OG0011883		GBNWH_004507-T1
OG0011884		GBNWH_004508-T1
OG0011885		GBNWH_004510-T1
OG0011886		GBNWH_004511-T1
OG0011887		GBNWH_004513-T1
OG0011888		GBNWH_004514-T1
OG0011889		GBNWH_004518-T1
OG0011890		GBNWH_004519-T1
OG0011891		GBNWH_004520-T1
OG0011892		GBNWH_004522-T1
OG0011893		GBNWH_004524-T1
OG0011894		GBNWH_004525-T1
OG0011895		GBNWH_004528-T1
OG0011896		GBNWH_004529-T1
OG0011897		GBNWH_004530-T1
OG0011898		GBNWH_004531-T1
OG0011899		GBNWH_004532-T1
OG0011900		GBNWH_004533-T1
OG0011901		GBNWH_004534-T1
OG0011902		GBNWH_004535-T1
OG0011903		GBNWH_004536-T1
OG0011904		GBNWH_004538-T1
OG0011905		GBNWH_004540-T1
OG0011906		GBNWH_004541-T1
OG0011907		GBNWH_004542-T1
OG0011908		GBNWH_004543-T1
OG0011909		GBNWH_004545-T1
OG0011910		GBNWH_004550-T1
OG0011911		GBNWH_004552-T1
OG0011912		GBNWH_004555-T1
OG0011913		GBNWH_004556-T1
OG0011914		GBNWH_004557-T1
OG0011915		GBNWH_004558-T1
OG0011916		GBNWH_004559-T1
OG0011917		GBNWH_004560-T1
OG0011918		GBNWH_004562-T1
OG0011919		GBNWH_004563-T1
OG0011920		GBNWH_004564-T1
OG0011921		GBNWH_004565-T1
OG0011922		GBNWH_004566-T1
OG0011923		GBNWH_004567-T1
OG0011924		GBNWH_004568-T1
OG0011925		GBNWH_004569-T1
OG0011926		GBNWH_004571-T1
OG0011927		GBNWH_004572-T1
OG0011928		GBNWH_004574-T1
OG0011929		GBNWH_004576-T1
OG0011930		GBNWH_004577-T1
OG0011931		GBNWH_004578-T1
OG0011932		GBNWH_004579-T1
OG0011933		GBNWH_004580-T1
OG0011934		GBNWH_004581-T1
OG0011935		GBNWH_004582-T1
OG0011936		GBNWH_004583-T1
OG0011937		GBNWH_004584-T1
OG0011938		GBNWH_004585-T1
OG0011939		GBNWH_004586-T1
OG0011940		GBNWH_004587-T1
OG0011941		GBNWH_004588-T1
OG0011942		GBNWH_004589-T1
OG0011943		GBNWH_004590-T1
OG0011944		GBNWH_004592-T1
OG0011945		GBNWH_004593-T1
OG0011946		GBNWH_004594-T1
OG0011947		GBNWH_004595-T1
OG0011948		GBNWH_004596-T1
OG0011949		GBNWH_004597-T1
OG0011950		GBNWH_004598-T1
OG0011951		GBNWH_004601-T1
OG0011952		GBNWH_004602-T1
OG0011953		GBNWH_004606-T1
OG0011954		GBNWH_004607-T1
OG0011955		GBNWH_004609-T1
OG0011956		GBNWH_004610-T1
OG0011957		GBNWH_004614-T1
OG0011958		GBNWH_004615-T1
OG0011959		GBNWH_004616-T1
OG0011960		GBNWH_004617-T1
OG0011961		GBNWH_004619-T1
OG0011962		GBNWH_004622-T1
OG0011963		GBNWH_004624-T1
OG0011964		GBNWH_004626-T1
OG0011965		GBNWH_004629-T1
OG0011966		GBNWH_004630-T1
OG0011967		GBNWH_004635-T1
OG0011968		GBNWH_004636-T1
OG0011969		GBNWH_004637-T1
OG0011970		GBNWH_004638-T1
OG0011971		GBNWH_004639-T1
OG0011972		GBNWH_004640-T1
OG0011973		GBNWH_004641-T1
OG0011974		GBNWH_004643-T1
OG0011975		GBNWH_004645-T1
OG0011976		GBNWH_004646-T1
OG0011977		GBNWH_004647-T1
OG0011978		GBNWH_004649-T1
OG0011979		GBNWH_004650-T1
OG0011980		GBNWH_004656-T1
OG0011981		GBNWH_004657-T1
OG0011982		GBNWH_004658-T1
OG0011983		GBNWH_004659-T1
OG0011984		GBNWH_004660-T1
OG0011985		GBNWH_004662-T1
OG0011986		GBNWH_004663-T1
OG0011987		GBNWH_004664-T1
OG0011988		GBNWH_004665-T1
OG0011989		GBNWH_004667-T1
OG0011990		GBNWH_004669-T1
OG0011991		GBNWH_004670-T1
OG0011992		GBNWH_004671-T1
OG0011993		GBNWH_004674-T1
OG0011994		GBNWH_004676-T1
OG0011995		GBNWH_004677-T1
OG0011996		GBNWH_004680-T1
OG0011997		GBNWH_004681-T1
OG0011998		GBNWH_004682-T1
OG0011999		GBNWH_004683-T1
OG0012000		GBNWH_004684-T1
OG0012001		GBNWH_004685-T1
OG0012002		GBNWH_004686-T1
OG0012003		GBNWH_004687-T1
OG0012004		GBNWH_004688-T1
OG0012005		GBNWH_004690-T1
OG0012006		GBNWH_004692-T1
OG0012007		GBNWH_004693-T1
OG0012008		GBNWH_004696-T1
OG0012009		GBNWH_004700-T1
OG0012010		GBNWH_004702-T1
OG0012011		GBNWH_004704-T1
OG0012012		GBNWH_004705-T1
OG0012013		GBNWH_004706-T1
OG0012014		GBNWH_004708-T1
OG0012015		GBNWH_004709-T1
OG0012016		GBNWH_004710-T1
OG0012017		GBNWH_004712-T1
OG0012018		GBNWH_004713-T1
OG0012019		GBNWH_004714-T1
OG0012020		GBNWH_004716-T1
OG0012021		GBNWH_004718-T1
OG0012022		GBNWH_004720-T1
OG0012023		GBNWH_004724-T1
OG0012024		GBNWH_004728-T1
OG0012025		GBNWH_004729-T1
OG0012026		GBNWH_004731-T1
OG0012027		GBNWH_004735-T1
OG0012028		GBNWH_004738-T1
OG0012029		GBNWH_004739-T1
OG0012030		GBNWH_004740-T1
OG0012031		GBNWH_004742-T1
OG0012032		GBNWH_004744-T1
OG0012033		GBNWH_004745-T1
OG0012034		GBNWH_004746-T1
OG0012035		GBNWH_004747-T1
OG0012036		GBNWH_004750-T1
OG0012037		GBNWH_004751-T1
OG0012038		GBNWH_004752-T1
OG0012039		GBNWH_004754-T1
OG0012040		GBNWH_004755-T1
OG0012041		GBNWH_004756-T1
OG0012042		GBNWH_004759-T1
OG0012043		GBNWH_004760-T1
OG0012044		GBNWH_004762-T1
OG0012045		GBNWH_004765-T1
OG0012046		GBNWH_004767-T1
OG0012047		GBNWH_004768-T1
OG0012048		GBNWH_004770-T1
OG0012049		GBNWH_004771-T1
OG0012050		GBNWH_004774-T1
OG0012051		GBNWH_004775-T1
OG0012052		GBNWH_004777-T1
OG0012053		GBNWH_004782-T1
OG0012054		GBNWH_004783-T1
OG0012055		GBNWH_004784-T1
OG0012056		GBNWH_004785-T1
OG0012057		GBNWH_004786-T1
OG0012058		GBNWH_004789-T1
OG0012059		GBNWH_004790-T1
OG0012060		GBNWH_004792-T1
OG0012061		GBNWH_004793-T1
OG0012062		GBNWH_004794-T1
OG0012063		GBNWH_004795-T1
OG0012064		GBNWH_004799-T1
OG0012065		GBNWH_004801-T1
OG0012066		GBNWH_004802-T1
OG0012067		GBNWH_004803-T1
OG0012068		GBNWH_004804-T1
OG0012069		GBNWH_004805-T1
OG0012070		GBNWH_004806-T1
OG0012071		GBNWH_004807-T1
OG0012072		GBNWH_004808-T1
OG0012073		GBNWH_004809-T1
OG0012074		GBNWH_004810-T1
OG0012075		GBNWH_004811-T1
OG0012076		GBNWH_004812-T1
OG0012077		GBNWH_004813-T1
OG0012078		GBNWH_004814-T1
OG0012079		GBNWH_004815-T1
OG0012080		GBNWH_004816-T1
OG0012081		GBNWH_004819-T1
OG0012082		GBNWH_004826-T1
OG0012083		GBNWH_004827-T1
OG0012084		GBNWH_004829-T1
OG0012085		GBNWH_004830-T1
OG0012086		GBNWH_004831-T1
OG0012087		GBNWH_004832-T1
OG0012088		GBNWH_004833-T1
OG0012089		GBNWH_004834-T1
OG0012090		GBNWH_004840-T1
OG0012091		GBNWH_004842-T1
OG0012092		GBNWH_004843-T1
OG0012093		GBNWH_004844-T1
OG0012094		GBNWH_004845-T1
OG0012095		GBNWH_004846-T1
OG0012096		GBNWH_004847-T1
OG0012097		GBNWH_004848-T1
OG0012098		GBNWH_004852-T1
OG0012099		GBNWH_004853-T1
OG0012100		GBNWH_004854-T1
OG0012101		GBNWH_004855-T1
OG0012102		GBNWH_004856-T1
OG0012103		GBNWH_004857-T1
OG0012104		GBNWH_004858-T1
OG0012105		GBNWH_004859-T1
OG0012106		GBNWH_004860-T1
OG0012107		GBNWH_004861-T1
OG0012108		GBNWH_004863-T1
OG0012109		GBNWH_004864-T1
OG0012110		GBNWH_004865-T1
OG0012111		GBNWH_004866-T1
OG0012112		GBNWH_004867-T1
OG0012113		GBNWH_004870-T1
OG0012114		GBNWH_004871-T1
OG0012115		GBNWH_004872-T1
OG0012116		GBNWH_004874-T1
OG0012117		GBNWH_004879-T1
OG0012118		GBNWH_004882-T1
OG0012119		GBNWH_004883-T1
OG0012120		GBNWH_004884-T1
OG0012121		GBNWH_004885-T1
OG0012122		GBNWH_004887-T1
OG0012123		GBNWH_004889-T1
OG0012124		GBNWH_004890-T1
OG0012125		GBNWH_004893-T1
OG0012126		GBNWH_004896-T1
OG0012127		GBNWH_004897-T1
OG0012128		GBNWH_004899-T1
OG0012129		GBNWH_004901-T1
OG0012130		GBNWH_004902-T1
OG0012131		GBNWH_004903-T1
OG0012132		GBNWH_004904-T1
OG0012133		GBNWH_004905-T1
OG0012134		GBNWH_004906-T1
OG0012135		GBNWH_004908-T1
OG0012136		GBNWH_004909-T1
OG0012137		GBNWH_004911-T1
OG0012138		GBNWH_004912-T1
OG0012139		GBNWH_004913-T1
OG0012140		GBNWH_004914-T1
OG0012141		GBNWH_004915-T1
OG0012142		GBNWH_004916-T1
OG0012143		GBNWH_004917-T1
OG0012144		GBNWH_004918-T1
OG0012145		GBNWH_004920-T1
OG0012146		GBNWH_004921-T1
OG0012147		GBNWH_004922-T1
OG0012148		GBNWH_004924-T1
OG0012149		GBNWH_004925-T1
OG0012150		GBNWH_004926-T1
OG0012151		GBNWH_004927-T1
OG0012152		GBNWH_004929-T1
OG0012153		GBNWH_004934-T1
OG0012154		GBNWH_004935-T1
OG0012155		GBNWH_004936-T1
OG0012156		GBNWH_004937-T1
OG0012157		GBNWH_004938-T1
OG0012158		GBNWH_004942-T1
OG0012159		GBNWH_004943-T1
OG0012160		GBNWH_004944-T1
OG0012161		GBNWH_004946-T1
OG0012162		GBNWH_004947-T1
OG0012163		GBNWH_004948-T1
OG0012164		GBNWH_004949-T1
OG0012165		GBNWH_004951-T1
OG0012166		GBNWH_004953-T1
OG0012167		GBNWH_004957-T1
OG0012168		GBNWH_004958-T1
OG0012169		GBNWH_004959-T1
OG0012170		GBNWH_004960-T1
OG0012171		GBNWH_004961-T1
OG0012172		GBNWH_004962-T1
OG0012173		GBNWH_004963-T1
OG0012174		GBNWH_004964-T1
OG0012175		GBNWH_004966-T1
OG0012176		GBNWH_004967-T1
OG0012177		GBNWH_004968-T1
OG0012178		GBNWH_004969-T1
OG0012179		GBNWH_004972-T1
OG0012180		GBNWH_004975-T1
OG0012181		GBNWH_004976-T1
OG0012182		GBNWH_004977-T1
OG0012183		GBNWH_004980-T1
OG0012184		GBNWH_004981-T1
OG0012185		GBNWH_004982-T1
OG0012186		GBNWH_004983-T1
OG0012187		GBNWH_004984-T1
OG0012188		GBNWH_004985-T1
OG0012189		GBNWH_004986-T1
OG0012190		GBNWH_004987-T1
OG0012191		GBNWH_004988-T1
OG0012192		GBNWH_004989-T1
OG0012193		GBNWH_004990-T1
OG0012194		GBNWH_004991-T1
OG0012195		GBNWH_004995-T1
OG0012196		GBNWH_005001-T1
OG0012197		GBNWH_005002-T1
OG0012198		GBNWH_005004-T1
OG0012199		GBNWH_005005-T1
OG0012200		GBNWH_005006-T1
OG0012201		GBNWH_005007-T1
OG0012202		GBNWH_005008-T1
OG0012203		GBNWH_005009-T1
OG0012204		GBNWH_005011-T1
OG0012205		GBNWH_005014-T1
OG0012206		GBNWH_005017-T1
OG0012207		GBNWH_005018-T1
OG0012208		GBNWH_005019-T1
OG0012209		GBNWH_005020-T1
OG0012210		GBNWH_005021-T1
OG0012211		GBNWH_005025-T1
OG0012212		GBNWH_005026-T1
OG0012213		GBNWH_005027-T1
OG0012214		GBNWH_005028-T1
OG0012215		GBNWH_005029-T1
OG0012216		GBNWH_005033-T1
OG0012217		GBNWH_005034-T1
OG0012218		GBNWH_005036-T1
OG0012219		GBNWH_005039-T1
OG0012220		GBNWH_005041-T1
OG0012221		GBNWH_005045-T1
OG0012222		GBNWH_005047-T1
OG0012223		GBNWH_005052-T1
OG0012224		GBNWH_005055-T1
OG0012225		GBNWH_005057-T1
OG0012226		GBNWH_005058-T1
OG0012227		GBNWH_005060-T1
OG0012228		GBNWH_005062-T1
OG0012229		GBNWH_005063-T1
OG0012230		GBNWH_005065-T1
OG0012231		GBNWH_005069-T1
OG0012232		GBNWH_005072-T1
OG0012233		GBNWH_005073-T1
OG0012234		GBNWH_005074-T1
OG0012235		GBNWH_005075-T1
OG0012236		GBNWH_005076-T1
OG0012237		GBNWH_005078-T1
OG0012238		GBNWH_005079-T1
OG0012239		GBNWH_005080-T1
OG0012240		GBNWH_005081-T1
OG0012241		GBNWH_005082-T1
OG0012242		GBNWH_005084-T1
OG0012243		GBNWH_005085-T1
OG0012244		GBNWH_005086-T1
OG0012245		GBNWH_005088-T1
OG0012246		GBNWH_005089-T1
OG0012247		GBNWH_005090-T1
OG0012248		GBNWH_005092-T1
OG0012249		GBNWH_005093-T1
OG0012250		GBNWH_005094-T1
OG0012251		GBNWH_005098-T1
OG0012252		GBNWH_005099-T1
OG0012253		GBNWH_005100-T1
OG0012254		GBNWH_005102-T1
OG0012255		GBNWH_005103-T1
OG0012256		GBNWH_005106-T1
OG0012257		GBNWH_005110-T1
OG0012258		GBNWH_005111-T1
OG0012259		GBNWH_005115-T1
OG0012260		GBNWH_005116-T1
OG0012261		GBNWH_005118-T1
OG0012262		GBNWH_005119-T1
OG0012263		GBNWH_005120-T1
OG0012264		GBNWH_005121-T1
OG0012265		GBNWH_005122-T1
OG0012266		GBNWH_005123-T1
OG0012267		GBNWH_005124-T1
OG0012268		GBNWH_005125-T1
OG0012269		GBNWH_005127-T1
OG0012270		GBNWH_005128-T1
OG0012271		GBNWH_005131-T1
OG0012272		GBNWH_005132-T1
OG0012273		GBNWH_005133-T1
OG0012274		GBNWH_005134-T1
OG0012275		GBNWH_005135-T1
OG0012276		GBNWH_005136-T1
OG0012277		GBNWH_005137-T1
OG0012278		GBNWH_005138-T1
OG0012279		GBNWH_005139-T1
OG0012280		GBNWH_005140-T1
OG0012281		GBNWH_005141-T1
OG0012282		GBNWH_005142-T1
OG0012283		GBNWH_005144-T1
OG0012284		GBNWH_005145-T1
OG0012285		GBNWH_005146-T1
OG0012286		GBNWH_005150-T1
OG0012287		GBNWH_005154-T1
OG0012288		GBNWH_005156-T1
OG0012289		GBNWH_005157-T1
OG0012290		GBNWH_005159-T1
OG0012291		GBNWH_005165-T1
OG0012292		GBNWH_005166-T1
OG0012293		GBNWH_005168-T1
OG0012294		GBNWH_005169-T1
OG0012295		GBNWH_005172-T1
OG0012296		GBNWH_005173-T1
OG0012297		GBNWH_005174-T1
